date,timestamp,open,high,low,close,volume,Euphoria,FUD,Anger,Confusion,Euphoria_SMA7,FUD_SMA7,Anger_SMA7,Confusion_SMA7,Net_Sentiment,Euphoria_Z,FUD_Z,Anger_Z,Confusion_Z,Panic_Index,Net_Sentiment_Percentile,Regime
2023-02-19,1676764800000,24632.05,25192.0,24192.57,24271.76,300395.99542,0.0045993019340433,0.0026829448668043,0.0051864131644833,0.0468487020692312,0.0268617639191211,0.0151203896725313,0.0199314689527887,0.0288052632503118,0.0117413742465898,-1.007863591220367,-0.6442733307342902,-0.5358154002761335,0.13480069438936865,-0.769599686269886,0.25,Neutral
2023-02-20,1676851200000,24272.51,25121.23,23840.83,24842.2,346938.56997,0.0505052897112666,0.0173723634454593,0.0478052602070722,0.0601342860862132,0.0294262575604512,0.0146848845257711,0.0249445903589297,0.0338272121368173,0.0147413730346801,-0.6378188892697519,-0.7615891206699209,1.0609859076136605,1.002976816748754,-0.012017725847788142,0.35555555555555557,Neutral
2023-02-21,1676937600000,24843.89,25250.0,24148.34,24452.16,376000.82868,0.0217708784478114,0.0107267507363757,0.0080159661932459,0.0260365847771026,0.0270983369229984,0.0129745338029957,0.0248753827548906,0.0329778910526545,0.014123803120002701,-0.8834971498621625,-1.1543268736308503,0.974259925549182,0.8373055107717725,-0.36138853887145095,0.32608695652173914,Neutral
2023-02-22,1677024000000,24450.67,24476.05,23574.69,24182.21,379425.75365,0.0427830187145445,0.0436892808221879,0.0144336758311206,0.0018948311461523,0.0326470803317836,0.0146751352333835,0.0217755309289627,0.0286809865242806,0.017971945098400104,-0.1317096410289903,-0.824985601237698,-0.04012569787585704,0.12385076417664866,-0.6704181430577566,0.40425531914893614,Neutral
2023-02-23,1677110400000,24182.21,24599.59,23608.0,23940.2,398400.45437,0.0382540844882896,0.0245745048919767,0.0114018000589566,0.0186391075133238,0.0345994279860903,0.0156512107848833,0.0182052319913747,0.0279014344239753,0.018948217201207002,0.12016688924968576,-0.6588802623616662,-1.178959539325886,0.06043993872085051,-1.2296922083803168,0.4583333333333333,Neutral
2023-02-24,1677196800000,23940.2,24132.35,22841.19,23185.29,343582.57453,0.0368348342589645,0.0077917985139719,0.029354203878635,0.0391088780647502,0.0378380987827507,0.0157672458507953,0.0187770224528191,0.029969053003974,0.022070852931955397,0.5180665386136646,-0.6896680191935443,-0.9632404852776489,0.549443423661821,-1.1314314705899002,0.6122448979591837,Neutral
2023-02-25,1677283200000,23184.04,23219.13,22722.0,23157.07,191311.8101,0.0133231355064101,0.0535262005192028,0.0341155390175117,0.0145191494921769,0.0297243632944757,0.0229091205422826,0.0214732654787179,0.0295973627355643,0.006815242752193102,-0.5314462685614021,1.1292077560667264,-0.13307480417116166,0.5702570882502933,0.7824606181635988,0.1,Neutral
2023-02-26,1677369600000,23157.07,23689.99,23059.18,23554.85,202323.73623,0.0542087954851012,0.0175258445595924,0.0589395928025623,0.0599997036387624,0.0368114338017697,0.0250295347841095,0.0291522911413006,0.0314760772454973,0.011781899017660198,0.434904845796595,1.6325749044975104,2.0654703736849154,1.0490010081061167,2.522427069878098,0.2549019607843137,Panic
2023-02-27,1677456000000,23554.85,23897.99,23106.77,23492.09,283706.0859,0.0304574379422167,0.0048321206220255,0.024628201748419,0.0074080036228527,0.0339474549776197,0.023238071523619,0.0258412827900645,0.023943751179303,0.010709383454000701,0.10243041209866081,1.1001579470184235,1.0254690870080354,-0.6170373373851694,1.5159096991469234,0.21153846153846154,Neutral
2023-02-28,1677542400000,23492.09,23600.0,23020.97,23141.57,264140.99894,0.0155164253489298,0.0156594346566937,0.0097440396161497,0.0067499383436369,0.0330539616777795,0.023942740655093,0.0260881504219078,0.0211885159745222,0.009111221022686498,0.07966450034127517,1.2398760503559836,1.0318540259814661,-1.2176601229289044,1.5849914221071963,0.18867924528301888,Neutral
2023-03-01,1677628800000,23141.57,24000.0,23020.03,23628.97,315287.41737,0.0312411188626962,0.0199904260154349,0.0358217214618585,0.0202150712795021,0.0314051188418012,0.020557189968414,0.0291435855120133,0.0238056931364293,0.010847928873387203,-0.1262142339849337,0.22710589419363988,1.8016742597500572,-0.5164140562836538,1.4021047336313324,0.24074074074074073,Neutral
2023-03-02,1677715200000,23629.76,23796.93,23195.9,23465.32,239315.45219,0.0123532046614854,0.0228394842917623,0.0170990445541974,0.0085018829124843,0.0277049931522577,0.0203093298826691,0.0299574775827619,0.0223575181934522,0.007395663269588602,-0.7294252924617364,0.1614661603100011,1.8685720121190248,-0.8486999535825337,1.4048313366187284,0.12727272727272726,Neutral
2023-03-03,1677801600000,23465.32,23476.95,21971.13,22354.34,319954.19785,0.0245997667771006,0.0421127804721132,0.0276825000941849,0.03301396943995,0.0259571263691343,0.0252123273052607,0.0297186627564119,0.0214868169613379,0.0007447990638736017,-1.030845852488095,1.569731844519211,1.760828268731566,-1.0104690809335377,2.089364419204652,0.017857142857142856,Panic
2023-03-04,1677888000000,22354.34,22410.0,22157.08,22346.57,121257.38132,0.0376981842726914,0.0196635661766473,0.0113587955447049,0.016609123746457,0.0294392761928888,0.020374808113467,0.0264676994031538,0.0217853847119493,0.009064468079421798,-0.26081425897649674,0.16282830227032358,0.7175173114587454,-0.9100823224365655,0.5390302697110966,0.21052631578947367,Neutral
2023-03-05,1677974400000,22346.57,22662.09,22189.22,22430.24,154841.75786,0.0296513469462903,0.0147619812621087,0.0231951084373576,0.0486591648639053,0.0259310692587729,0.0199799704995408,0.0213613444938389,0.0201653077441126,0.005951098759232099,-0.9991188569369704,0.06335088464201252,-0.9041504154134121,-1.3126105636534326,-0.49450063639465486,0.08620689655172414,Neutral
2023-03-06,1678060800000,22430.24,22602.19,22258.0,22410.0,203751.82957,0.0318902809689461,0.0320540046963287,0.0158141977663035,0.0459439355933984,0.0261357611197343,0.0238688110815841,0.0201022010678224,0.025670440882762,0.0022669500381501985,-0.9081072667081486,1.2257240895945225,-1.2429451515333363,0.044044409012357864,0.017596580421713803,0.05084745762711865,Neutral
2023-03-07,1678147200000,22409.41,22557.91,21927.0,22197.96,292519.80912,0.0182359379614353,0.0281484781102335,0.008744574597828,0.0443873756392349,0.0265242629215208,0.0256529601463755,0.0199594203509193,0.031047217639276,0.0008713027751452995,-0.7550373915483399,1.6315493984956089,-1.2225635029939064,1.41341164716603,0.317030851328476,0.03333333333333333,Neutral
2023-03-08,1678233600000,22198.56,22287.0,21580.0,21705.44,301460.57272,0.0066506228448512,0.0415028138570353,0.0132243292526254,0.0319631095079481,0.0230113349189715,0.0287261584094613,0.0167312214638859,0.0327255088147683,-0.005714823490489799,-1.5293380341729066,2.2022280193751937,-2.011779719277734,1.7030052269762033,0.262357866573537,0.01639344262295082,Neutral
2023-03-09,1678320000000,21704.37,21834.99,20042.72,20362.22,443658.28584,0.0104507606381957,0.0085567091590139,0.0267965335751795,0.0170094811152011,0.0227395572013587,0.0266857619619258,0.018116577038312,0.033940879986585,-0.003946204760567101,-1.47386553966849,1.5839517089680601,-1.5106756363044216,1.8202837635794638,0.1471755506778079,0.03225806451612903,Neutral
2023-03-10,1678406400000,20362.21,20367.78,19549.09,20150.69,618456.4671,0.0869415014843979,0.0240767339890225,0.0405584825391997,0.0133868371414185,0.0316455193024011,0.0241091838929128,0.0199560031018855,0.0311370039439376,0.0075363354094883026,0.6700212326344895,0.8847478726104927,-0.9496509500778189,1.085559768480022,0.02424249413067675,0.2222222222222222,Neutral
2023-03-11,1678492800000,20150.69,20686.51,19765.03,20455.73,427831.82133,0.021367435566329,0.0208243567843964,0.0783134098556425,0.0084757232320649,0.0293125552014922,0.0242750111225913,0.029520948003448,0.0299750895847387,0.005037544078900898,0.15953556695247623,0.876123378016731,1.5739472124993585,0.7673799730087755,1.721089847789294,0.140625,Neutral
2023-03-12,1678579200000,20455.73,22150.0,20270.6,21997.11,430944.94288,0.0836674389845332,0.013525176187492,0.0474844588255412,0.0327968733314264,0.0370291397783841,0.0240983246833603,0.03299085520176,0.0277090479372418,0.012930815095023803,1.9237177297176895,0.7798233470259075,2.211152003806538,0.21779411234834342,2.0562858550708394,0.4307692307692308,Panic
2023-03-13,1678665600000,21998.05,24500.0,21813.88,24113.48,687889.31259,0.0368307229882096,0.0270350878013535,0.0201078344801013,0.0260531383213673,0.0377349172097074,0.0233813365555067,0.0336042318751597,0.0248675054698087,0.014353580654200698,1.8881850885420712,0.5772674902943824,2.0951425044285985,-0.43197547384688423,1.8454896873640083,0.48484848484848486,Neutral
2023-03-14,1678752000000,24112.27,26386.87,23976.42,24670.41,699360.93423,0.0613641780463997,0.0062314534180889,0.014719132373284,0.0323697035468891,0.0438960943647023,0.0202503330280575,0.0344577401287962,0.0231506951709022,0.0236457613366448,2.7567373460832316,-0.2104034264359494,2.044339690801166,-0.8474917127869285,1.3818111249853366,0.7313432835820896,Neutral
2023-03-15,1678838400000,24670.41,25196.97,23896.95,24285.66,581450.72984,0.0052321839270006,0.0209699750633868,0.040427341899946,0.0315331666402319,0.0436934602335808,0.0173170703432506,0.0383438847926992,0.0230892747612285,0.0263763898903302,2.3497718201014304,-0.9109894630723087,2.44849308449186,-0.9086674545803138,1.418584537679399,0.7647058823529411,Neutral
2023-03-16,1678924800000,24285.66,25167.4,24123.0,24998.78,439421.32998,0.0271491886845372,0.0133764221061937,0.0049076439299823,0.017440810791595,0.0460789499544867,0.0180056007642763,0.035216900557671,0.0231508932864276,0.0280733491902104,2.3955578512871596,-0.7415564580226028,1.7171669635354598,-0.9006139356722623,0.9982480219762766,0.8115942028985508,Euphoria
2023-03-17,1679011200000,24998.78,27756.84,24890.0,27395.13,624460.68091,0.0436837059252865,0.0034403202786354,0.0254667422591106,0.0196579869087144,0.0398992648746137,0.0150575416627924,0.0330609376605154,0.0240467718246127,0.0248417232118213,1.303497203691064,-1.3561935731979253,1.253745262695217,-0.6952508813971072,0.24256906839000372,0.7285714285714285,Neutral
2023-03-18,1679097600000,27395.13,27724.85,26578.0,26907.49,371238.97174,0.0350036110143264,0.0605241820197988,0.0178314545298538,0.0321646333349538,0.0418472899386133,0.0207289452678499,0.0244206583282599,0.0274309018393111,0.0211183446707634,1.4864622864164998,-0.007782532839538324,-0.21501429551926812,0.11682647456840699,-0.18746342915942185,0.6056338028169014,Neutral
2023-03-19,1679184000000,26907.49,28390.1,26827.22,27972.87,372066.99054,0.011969837369664,0.0086272866505774,0.0124965114586908,0.0409545709411758,0.0316047754222034,0.0200292467625764,0.0194223801329956,0.0285962872121325,0.011575528659627,-0.11630425079145279,-0.15100996492339883,-1.016957506897936,0.38481985888168196,-0.9552545647650249,0.3472222222222222,Neutral
2023-03-20,1679270400000,27972.87,28472.0,27124.47,27717.01,477378.23373,0.017796653107507,0.0044634095325211,0.0167285739481788,0.0482954362797196,0.0288856225821031,0.0168047212956003,0.0189396286284352,0.03177375834904,0.012080901286502802,-0.5564114635881273,-0.9079995742891719,-1.0611610589652825,1.0860584052551996,-1.4279309592237928,0.3835616438356164,Neutral
2023-03-21,1679356800000,27717.01,28438.55,27303.1,28105.47,420929.7422,0.0119539902899607,0.0079838956993928,0.0191546043822502,0.0395546085541354,0.0218270243311832,0.0170550701929295,0.0195732674868589,0.0328001733500751,0.0047719541382536985,-1.588585068139915,-0.8792548265277748,-0.9536366982962717,1.264280360950469,-1.327139357269434,0.10810810810810811,Neutral
2023-03-22,1679443200000,28107.81,28868.05,26601.8,27250.97,224113.41296,0.0180981084949355,0.0207672070432029,0.0163305439290221,0.0051545860136077,0.0236650135551739,0.0170261033329032,0.0161308677767269,0.0290318046891288,0.0066389102222707,-1.247255274484514,-0.9264058296023933,-1.4150912479986824,0.4451417473953732,-1.711996011927398,0.17333333333333334,Neutral
2023-03-23,1679529600000,27250.97,28750.0,27105.0,28295.41,128649.60818,0.0204723181223622,0.0140904186503272,0.0214876650086807,0.029465367719058,0.0227111749034346,0.017128102839208,0.018499442216541,0.0307495985359093,0.005583072064226598,-1.336047441441522,-0.9864246511377961,-0.9906552773983455,0.8955592691906478,-1.3532255722241313,0.14473684210526316,Neutral
2023-03-24,1679616000000,28295.42,28374.3,27000.0,27454.47,86242.06544,0.0108941727749576,0.0191928368165917,0.0099713533332153,0.0362041976055176,0.0180269558819591,0.0193784623446303,0.0162858152271274,0.0331133429211668,-0.0013515064626711988,-1.8265235181112676,-0.46360686037103677,-1.2720284664824193,1.3935041849818084,-1.3386556986152758,0.03896103896103896,Neutral
2023-03-25,1679702400000,27454.46,27787.33,27156.09,27462.95,50844.08102,0.0355849312772988,0.0419549702726119,0.020834026613132,0.0145678814857698,0.0181100016338123,0.0167257178093179,0.0167147540961671,0.0305995212284263,0.0013842838244943999,-1.6582490729680948,-1.2103720030349974,-1.1897949146366407,0.7662127710774873,-1.6255314607147064,0.07692307692307693,Neutral
2023-03-26,1679788800000,27462.96,28194.4,27417.76,27968.05,49671.70353,0.0085748665476178,0.0234650737812746,0.0670115804765373,0.0235715150126755,0.0176250058020914,0.0188454016851318,0.0245026210987166,0.0281162275243548,-0.0012203958830404003,-1.5823350114163182,-0.6762768186865815,-0.05398759093376618,0.19713921411196886,-0.37391063596405755,0.05063291139240506,Neutral
2023-03-27,1679875200000,27968.05,28023.86,26508.14,27124.91,88039.46898,0.0134624312968904,0.0056117313153966,0.0102391511376481,0.0301681776477683,0.0170058312577176,0.019009447654114,0.0235755606972122,0.0255266191483617,-0.0020036163963964015,-1.53772733826537,-0.5913777471891672,-0.20608432768558352,-0.3853944045424948,-0.46867971387378493,0.0375,Neutral
2023-03-28,1679961600000,27124.9,27520.0,26631.78,27261.07,78602.44341,0.0153545709712488,0.0487352649636098,0.0211215591167273,0.0748018012393003,0.0174916284979016,0.0248310718347164,0.023856554230709,0.0305619323890996,-0.007339443336814799,-1.371505312280638,1.0647649492166917,-0.13736813759973743,0.8240013022498857,0.3962302977730782,0.012345679012345678,Neutral
2023-03-29,1680048000000,27261.06,28650.0,27240.1,28348.6,89486.16008,0.138026964871157,0.0102825850977751,0.0340886528261762,0.0408771096429821,0.0346243222659332,0.0233332686996553,0.0263934269303024,0.0356651500504388,0.011291053566277898,0.6435072771492892,0.6375547414570548,0.24882298004829126,1.847927248881449,0.5369276785544531,0.3902439024390244,Neutral
2023-03-30,1680134400000,28348.6,29184.68,27686.0,28028.53,98865.43256,0.0054424706785842,0.0204810051235047,0.0290962412507117,0.0750739652259653,0.0324772012025364,0.0242462096243949,0.0274803663934497,0.042180663979997,0.0082309915781415,0.39358702144593294,0.891885958790016,0.4074332813502648,2.7932244742148247,0.8023085223085248,0.30120481927710846,Neutral
2023-03-31,1680220800000,28028.53,28656.69,27511.71,28465.36,78198.12139,0.0965880509699975,0.0064205454150396,0.0279667035663199,0.0604056773824898,0.0447191838018278,0.0224215965670303,0.0300511307124646,0.0456380182338501,0.0222975872347975,1.6915508965576582,0.3563493151282152,0.7932848647263516,2.8525082646136406,0.8843687496362866,0.7261904761904762,Neutral
2023-04-01,1680307200000,28465.36,28819.71,28220.27,28452.73,30238.44753,0.0065569447180071,0.00460660454443,0.0195651718451699,0.0183091696000094,0.0405723285790718,0.0170861157487186,0.0298698657456129,0.0461724879644558,0.023486212830353202,1.1529122567862387,-1.0996598507680748,0.7663714435400265,2.5256058075217567,0.14545447137669723,0.7411764705882353,Neutral
2023-04-02,1680393600000,28452.74,28530.0,27856.43,28171.87,37365.65692,0.0184364322034525,0.0368489942367583,0.0649085757481467,0.0538660339429649,0.0419811236727625,0.0189981043852163,0.0295694364987,0.0505002763830686,0.0229830192875462,1.2190723068123832,-0.5225041652625171,0.7217322738039073,2.696093369418049,0.4066059740926189,0.7209302325581395,Neutral
2023-04-03,1680480000000,28171.87,28500.99,27200.24,27800.0,79180.01405,0.0453334791971428,0.0069890834002459,0.0538260121690351,0.0892833649909031,0.0465341305156557,0.0191948689687662,0.0357961309317553,0.0589453031463735,0.0273392615468895,1.5700032673547628,-0.4542706788392245,1.5544648892156245,3.075154920657259,1.2400606178651667,0.8160919540229885,Euphoria
2023-04-04,1680566400000,27800.0,28444.44,27662.79,28165.47,49722.55691,0.0123949691063898,0.0061908243278897,0.016140186738994,0.0306734280558278,0.0461113302492473,0.0131170917350919,0.0350845063063648,0.0526412498344489,0.0329942385141554,1.412636637306725,-1.9545038255148999,1.3456857562227187,2.1167548207853137,0.2781776203817604,0.9090909090909091,Euphoria
2023-04-05,1680652800000,28165.47,28775.0,27805.1,28170.01,60737.64732,0.015014552344534,0.0228355858405847,0.0220574690059341,0.0759910910658314,0.0285381284597297,0.0149103775554933,0.0333657657606159,0.0576575328948559,0.013627750904236402,-0.3291245481931692,-1.3765766447528673,1.030285072135234,2.3133435687231465,0.26875790365727226,0.47191011235955055,Neutral
2023-04-06,1680739200000,28170.01,28182.05,27711.0,28033.82,40118.94963,0.024981043817388,0.006248814542232,0.0232404323454829,0.0422079034799025,0.0313293531938445,0.0128772074724543,0.0325292216312975,0.052962381216847,0.0184521457213902,-0.06910561715461197,-1.748377329487344,0.8535832098840704,1.69036509962942,-0.12671711458993873,0.5555555555555556,Neutral
2023-04-07,1680825600000,28033.83,28100.0,27766.94,27906.33,24762.09387,0.0266128415269728,0.0091166218074855,0.0349680612194788,0.0536118985224068,0.0213328947019839,0.0132623612428037,0.0335294155817488,0.0519918413796923,0.0080705334591802,-1.051730718929302,-1.5993662068371817,0.9331083246688678,1.4797626156746742,0.05850827745743144,0.27472527472527475,Neutral
2023-04-08,1680912000000,27906.34,28154.99,27859.02,27938.38,19479.96735,0.0491915550278159,0.0091224879298048,0.0578727969482618,0.0365301573644197,0.0274235533176708,0.0139074874407144,0.039001933453619,0.0545948396317509,0.013516065876956399,-0.4700699259148324,-1.3672248270400846,1.5910135209620244,1.5767071649576443,0.8556915007651437,0.4673913043478261,Neutral
2023-04-09,1680998400000,27938.38,28530.0,27800.0,28323.76,32531.16101,0.0135947668131847,0.0245485184789079,0.024940042986418,0.017586828609031,0.0267318868333469,0.0121502766181644,0.0332921430590864,0.0494120960126175,0.014581610215182499,-0.5203453953852724,-1.7078114758192546,0.7316567852740045,1.0631590640873392,-0.16976420345848878,0.5268817204301075,Neutral
2023-04-10,1681084800000,28323.76,29770.0,28170.0,29637.34,67754.0622,0.0282857194744185,0.0020225745712801,0.004034901158593,0.0133212237846236,0.0242964925872434,0.0114407753568835,0.0261791272004518,0.0385603615545776,0.012855717230359899,-0.7396658435920768,-1.7587216159844026,-0.26817461348419547,0.128310981847599,-1.1567934240302284,0.43617021276595747,Neutral
2023-04-11,1681171200000,29637.35,30550.0,29590.0,30200.42,67990.07621,0.0386693782048192,0.0031818035710481,0.0486640587002814,0.0099613149372089,0.0280499796013047,0.0110109152487633,0.0308253946234929,0.0356014882519177,0.0170390643525414,-0.3407309343128304,-1.7398206871464919,0.4077326411950967,-0.1453901858330376,-0.5345060192188159,0.5578947368421052,Neutral
