date,timestamp,open,high,low,close,volume,Euphoria,FUD,Anger,Confusion,Euphoria_SMA7,FUD_SMA7,Anger_SMA7,Confusion_SMA7,Net_Sentiment
2023-01-31 00:00:00+00:00,1675123200000,22827.38,23320.0,22714.77,23125.13,264649.34909,0.028064166829669022,0.0055549222631270405,0.010934350363701573,0.01797028617238533,0.04305595108701142,0.021207924584156112,0.01843747468317031,0.0277958563342638,0.02184802650285531
2023-02-01 00:00:00+00:00,1675209600000,23125.13,23812.66,22760.23,23732.66,310790.42271,0.03144354056542696,0.036983461843586404,0.02262381784421445,0.022084952801621156,0.04415945679666899,0.02243682824533343,0.014984767534718054,0.028230400106734808,0.021722628551335558
2023-02-02 00:00:00+00:00,1675296000000,23731.41,24255.0,23363.27,23488.94,364177.20751,0.012114498786468126,0.008454446224277452,0.04653671508203838,0.011954526748316565,0.04105104461447068,0.021792447500393698,0.020430924426286072,0.023269610752114544,0.01925859711407698
2023-02-03 00:00:00+00:00,1675382400000,23489.33,23715.7,23204.62,23431.9,332571.02904,0.10508549165388101,0.015514357514924337,0.01245473247715073,0.021096393182960995,0.04024609211276882,0.02168882208496225,0.01916847434819954,0.021000455910871046,0.01855727002780657
2023-02-04 00:00:00+00:00,1675468800000,23431.9,23587.78,23253.96,23326.84,166126.47295,0.01506155573903617,0.0237047934948653,0.037469022646716095,0.012055028121600676,0.03870769339250507,0.024152800058306723,0.022851436938452933,0.017955294822310074,0.014554893334198349
2023-02-05 00:00:00+00:00,1675555200000,23327.66,23433.33,22743.0,22932.91,209251.33917,0.03314030378533057,0.04186544165316562,0.014884646986198838,0.05589088893078341,0.03392445237151969,0.020967521021759108,0.023129675619115653,0.02295290485633029,0.012956931349760583
2023-02-06 00:00:00+00:00,1675641600000,22932.91,23158.25,22628.13,22762.52,265371.6069,0.011964339779721387,0.007366154108603904,0.0044467191479876395,0.0367319351891031,0.03383912816279046,0.01992051101465001,0.021335714935429677,0.025397715878110176,0.013918617148140449
2023-02-07 00:00:00+00:00,1675728000000,22762.52,23350.25,22745.78,23240.46,308006.72482,0.015438423014105212,0.027623670215719605,0.022805066391811082,0.01513629431932102,0.032035450474852775,0.023073189293591805,0.02303153151087389,0.024992859899100987,0.00896226118126097
2023-02-08 00:00:00+00:00,1675814400000,23242.42,23452.0,22665.85,22963.0,280056.30717,0.015253728835402049,0.0025753106692718002,0.06105379509741997,0.028787232773174708,0.02972262022770636,0.018157739125832576,0.028521528261331825,0.02595032846646578,0.011564881101873783
2023-02-09 00:00:00+00:00,1675900800000,22961.85,23011.39,21688.0,21796.35,402894.6955,0.0493153316788569,0.018905978097094038,0.024208683010147017,0.003854751953743539,0.03503702492661904,0.019650815107663516,0.02533180939391877,0.024793217781526777,0.015386209818955523
2023-02-10 00:00:00+00:00,1675987200000,21797.83,21938.16,21451.0,21625.19,338591.94247,0.01829069430399003,0.0015857049185796733,0.013315534256374382,0.019434930239185588,0.022637768162348904,0.017661007593899995,0.025454781076665007,0.024555865932416005,0.00497676056844891
2023-02-11 00:00:00+00:00,1676073600000,21625.19,21906.32,21599.78,21862.55,177021.58433,0.05497983899307044,0.042370642796746884,0.02696311615703351,0.023889186508070714,0.02834038005578237,0.02032755749416879,0.023953937292424638,0.026246459987626012,0.008012822561613581
2023-02-12 00:00:00+00:00,1676160000000,21862.02,22090.0,21630.0,21783.54,204435.65163,0.0045631788871105,0.01837769630389323,0.022633311259414715,0.025989006003631663,0.024257933641750933,0.01697216530141559,0.025060889331455474,0.021974762426604337,0.007285768340335341
2023-02-13 00:00:00+00:00,1676246400000,21782.37,21894.99,21351.07,21773.97,295730.76791,0.03255383422195635,0.020420899472780203,0.012713410364085532,0.024980643880674773,0.02719928999064164,0.01883712892486935,0.02624184521946946,0.020296006525400284,0.00836216106577229
2023-02-14 00:00:00+00:00,1676332800000,21774.63,22319.08,21532.77,22199.84,361958.40109,0.03806632290998091,0.022699205795803767,0.00850041942151919,0.03198183236624264,0.03043184711862388,0.018133634007738514,0.02419832422371348,0.022702511960674805,0.012298213110885366
2023-02-15 00:00:00+00:00,1676419200000,22199.84,24380.0,22047.28,24324.05,375669.16111,0.0039418148530481764,0.03178507080947379,0.036132638612616536,0.03197316284476979,0.028815859406859042,0.022306456884910227,0.0206381590115987,0.02315764482804553,0.006509402521948815
2023-02-16 00:00:00+00:00,1676505600000,24322.87,25250.0,23505.25,23517.72,450080.68366,0.024587650908142633,0.017741976031478122,0.03639389262207255,0.02409597221546084,0.025283333582471288,0.022140170875536522,0.022378903241873777,0.026049247722576573,0.0031431627069347656
2023-02-17 00:00:00+00:00,1676592000000,23517.72,25021.11,23339.37,24569.97,496813.21376,0.01416413868234177,0.006979553052587966,0.02535167064852424,0.024635548004759245,0.02469382563652154,0.02291072060896628,0.02409835129789518,0.02679219311765852,0.0017831050275552603
2023-02-18 00:00:00+00:00,1676678400000,24568.24,24877.0,24430.0,24631.95,216917.25213,0.07011928392433518,0.00353307767879106,0.015241837836219884,0.01712098137104472,0.026856603483845075,0.017362497020686877,0.022423882966350377,0.025825306669511956,0.009494106463158198
2023-02-19 00:00:00+00:00,1676764800000,24632.05,25192.0,24192.57,24271.76,300395.99542,0.004599301934043324,0.00268294486680431,0.005186413164483337,0.04684870206923123,0.02686176391912119,0.015120389672531317,0.019931468952788755,0.02880526325031189,0.011741374246589872
2023-02-20 00:00:00+00:00,1676851200000,24272.51,25121.23,23840.83,24842.2,346938.56997,0.05050528971126668,0.017372363445459338,0.04780526020707226,0.06013428608621321,0.029426257560451242,0.014684884525771194,0.024944590358929715,0.033827212136817386,0.014741373034680047
2023-02-21 00:00:00+00:00,1676937600000,24843.89,25250.0,24148.34,24452.16,376000.82868,0.021770878447811462,0.010726750736375785,0.008015966193245972,0.02603658477710265,0.02709833692299846,0.012974533802995767,0.024875382754890683,0.03297789105265453,0.014123803120002693
2023-02-22 00:00:00+00:00,1677024000000,24450.67,24476.05,23574.69,24182.21,379425.75365,0.04278301871454456,0.043689280822187926,0.014433675831120681,0.0018948311461523325,0.03264708033178366,0.0146751352333835,0.021775530928962703,0.028680986524280604,0.01797194509840016
2023-02-23 00:00:00+00:00,1677110400000,24182.21,24599.59,23608.0,23940.2,398400.45437,0.03825408448828961,0.02457450489197673,0.011401800058956668,0.018639107513323882,0.03459942798609037,0.015651210784883303,0.018205231991374724,0.027901434423975326,0.018948217201207068
2023-02-24 00:00:00+00:00,1677196800000,23940.2,24132.35,22841.19,23185.29,343582.57453,0.036834834258964534,0.0077917985139719734,0.029354203878635063,0.039108878064750226,0.03783809878275076,0.0157672458507953,0.018777022452819123,0.029969053003974035,0.02207085293195546
2023-02-25 00:00:00+00:00,1677283200000,23184.04,23219.13,22722.0,23157.07,191311.8101,0.013323135506410186,0.05352620051920282,0.03411553901751172,0.014519149492176997,0.029724363294475763,0.022909120542282696,0.021473265478717956,0.029597362735564365,0.006815242752193067
2023-02-26 00:00:00+00:00,1677369600000,23157.07,23689.99,23059.18,23554.85,202323.73623,0.05420879548510125,0.01752584455959242,0.05893959280256235,0.05999970363876243,0.03681143380176976,0.025029534784109568,0.029152291141300673,0.031476077245497384,0.011781899017660191
2023-02-27 00:00:00+00:00,1677456000000,23554.85,23897.99,23106.77,23492.09,283706.0859,0.030457437942216784,0.004832120622025543,0.02462820174841903,0.007408003622852705,0.033947454977619765,0.02323807152361903,0.0258412827900645,0.02394375117930303,0.010709383454000736
2023-02-28 00:00:00+00:00,1677542400000,23492.09,23600.0,23020.97,23141.57,264140.99894,0.015516425348929823,0.015659434656693772,0.009744039616149726,0.00674993834363699,0.033053961677779534,0.023942740655093026,0.026088150421907895,0.021188515974522225,0.009111221022686508
2023-03-01 00:00:00+00:00,1677628800000,23141.57,24000.0,23020.03,23628.97,315287.41737,0.031241118862696222,0.019990426015434975,0.035821721461858594,0.02021507127950215,0.0314051188418012,0.020557189968414036,0.02914358551201331,0.02380569313642934,0.010847928873387164
2023-03-02 00:00:00+00:00,1677715200000,23629.76,23796.93,23195.9,23465.32,239315.45219,0.01235320466148546,0.022839484291762305,0.017099044554197407,0.008501882912484339,0.027704993152257752,0.020309329882669116,0.029957477582761988,0.022357518193452264,0.007395663269588636
2023-03-03 00:00:00+00:00,1677801600000,23465.32,23476.95,21971.13,22354.34,319954.19785,0.02459976677710069,0.04211278047211328,0.02768250009418499,0.033013969439950074,0.02595712636913434,0.025212327305260733,0.029718662756411975,0.021486816961337956,0.0007447990638736086
2023-03-04 00:00:00+00:00,1677888000000,22354.34,22410.0,22157.08,22346.57,121257.38132,0.03769818427269148,0.019663566176647353,0.011358795544704918,0.016609123746457,0.029439276192888813,0.02037480811346709,0.026467699403153862,0.021785384711949383,0.009064468079421722
2023-03-05 00:00:00+00:00,1677974400000,22346.57,22662.09,22189.22,22430.24,154841.75786,0.029651346946290333,0.014761981262108701,0.023195108437357653,0.04865916486390531,0.025931069258772973,0.019979970499540846,0.021361344493838908,0.020165307744112654,0.005951098759232127
2023-03-06 00:00:00+00:00,1678060800000,22430.24,22602.19,22258.0,22410.0,203751.82957,0.03189028096894612,0.03205400469632873,0.01581419776630351,0.045943935593398495,0.026135761119734306,0.023868811081584156,0.0201022010678224,0.02567044088276205,0.00226695003815015
2023-03-07 00:00:00+00:00,1678147200000,22409.41,22557.91,21927.0,22197.96,292519.80912,0.01823593796143536,0.028148478110233504,0.008744574597828073,0.044387375639234915,0.026524262921520807,0.02565296014637555,0.019959420350919306,0.03104721763927604,0.0008713027751452579
2023-03-08 00:00:00+00:00,1678233600000,22198.56,22287.0,21580.0,21705.44,301460.57272,0.00665062284485121,0.041502813857035366,0.013224329252625408,0.03196310950794815,0.023011334918971522,0.02872615840946132,0.016731221463885997,0.03272550881476833,-0.005714823490489799
2023-03-09 00:00:00+00:00,1678320000000,21704.37,21834.99,20042.72,20362.22,443658.28584,0.010450760638195737,0.008556709159013982,0.026796533575179596,0.017009481115201158,0.022739557201358705,0.026685761961925847,0.018116577038312022,0.033940879986585015,-0.003946204760567142
2023-03-10 00:00:00+00:00,1678406400000,20362.21,20367.78,19549.09,20150.69,618456.4671,0.08694150148439798,0.024076733989022568,0.04055848253919971,0.013386837141418513,0.03164551930240118,0.024109183892912885,0.019956003101885555,0.03113700394393765,0.007536335409488292
2023-03-11 00:00:00+00:00,1678492800000,20150.69,20686.51,19765.03,20455.73,427831.82133,0.02136743556632908,0.02082435678439647,0.07831340985564259,0.008475723232064962,0.029312555201492257,0.024275011122591332,0.029520948003448073,0.02997508958473879,0.005037544078900925
2023-03-12 00:00:00+00:00,1678579200000,20455.73,22150.0,20270.6,21997.11,430944.94288,0.08366743898453323,0.013525176187492084,0.04748445882554122,0.03279687333142642,0.0370291397783841,0.024098324683360383,0.03299085520176002,0.027709047937241802,0.01293081509502372
2023-03-13 00:00:00+00:00,1678665600000,21998.05,24500.0,21813.88,24113.48,687889.31259,0.0368307229882096,0.02703508780135351,0.020107834480101346,0.02605313832136739,0.03773491720970746,0.023381336555506785,0.03360423187515971,0.024867505469808787,0.014353580654200674
2023-03-14 00:00:00+00:00,1678752000000,24112.27,26386.87,23976.42,24670.41,699360.93423,0.06136417804639975,0.00623145341808893,0.01471913237328403,0.03236970354688912,0.043896094364702376,0.02025033302805756,0.03445774012879627,0.023150695170902243,0.023645761336644817
2023-03-15 00:00:00+00:00,1678838400000,24670.41,25196.97,23896.95,24285.66,581450.72984,0.005232183927000683,0.02096997506338686,0.04042734189994609,0.031533166640231945,0.04369346023358086,0.01731707034325063,0.03834388479269923,0.0230892747612285,0.02637638989033023
2023-03-16 00:00:00+00:00,1678924800000,24285.66,25167.4,24123.0,24998.78,439421.32998,0.02714918868453722,0.01337642210619374,0.0049076439299823894,0.017440810791595096,0.046078949954486796,0.018005600764276312,0.03521690055767106,0.023150893286427634,0.028073349190210484
2023-03-17 00:00:00+00:00,1679011200000,24998.78,27756.84,24890.0,27395.13,624460.68091,0.04368370592528658,0.00344032027863548,0.025466742259110664,0.019657986908714474,0.03989926487461374,0.01505754166279244,0.033060937660515474,0.024046771824612772,0.0248417232118213
2023-03-18 00:00:00+00:00,1679097600000,27395.13,27724.85,26578.0,26907.49,371238.97174,0.035003611014326405,0.06052418201979885,0.01783145452985381,0.03216463333495385,0.04184728993861335,0.020728945267849925,0.024420658328259938,0.027430901839311184,0.021118344670763425
2023-03-19 00:00:00+00:00,1679184000000,26907.49,28390.1,26827.22,27972.87,372066.99054,0.011969837369664013,0.008627286650577493,0.012496511458690853,0.040954570941175876,0.03160477542220346,0.020029246762576412,0.0194223801329956,0.028596287212132532,0.011575528659627049
2023-03-20 00:00:00+00:00,1679270400000,27972.87,28472.0,27124.47,27717.01,477378.23373,0.017796653107507096,0.004463409532521173,0.01672857394817882,0.04829543627971962,0.028885622582103105,0.016804721295600362,0.018939628628435238,0.03177375834904,0.012080901286502743
2023-03-21 00:00:00+00:00,1679356800000,27717.01,28438.55,27303.1,28105.47,420929.7422,0.011953990289960784,0.00798389569939289,0.019154604382250254,0.039554608554135444,0.021827024331183255,0.0170550701929295,0.019573267486858986,0.032800173350075186,0.004771954138253754
2023-03-22 00:00:00+00:00,1679443200000,28107.81,28868.05,26601.8,27250.97,224113.41296,0.018098108494935598,0.020767207043202937,0.016330543929022136,0.005154586013607762,0.023665013555173954,0.017026103332903223,0.016130867776726992,0.02903180468912887,0.006638910222270731
2023-03-23 00:00:00+00:00,1679529600000,27250.97,28750.0,27105.0,28295.41,128649.60818,0.020472318122362238,0.014090418650327237,0.021487665008680733,0.02946536771905808,0.02271117490343467,0.017128102839208008,0.01849944221654104,0.0307495985359093,0.005583072064226664
2023-03-24 00:00:00+00:00,1679616000000,28295.42,28374.3,27000.0,27454.47,86242.06544,0.0108941727749576,0.01919283681659175,0.009971353333215378,0.0362041976055176,0.018026955881959104,0.019378462344630334,0.01628581522712743,0.03311334292116689,-0.00135150646267123
2023-03-25 00:00:00+00:00,1679702400000,27454.46,27787.33,27156.09,27462.95,50844.08102,0.03558493127729885,0.041954970272611976,0.020834026613132006,0.01456788148576981,0.018110001633812312,0.016725717809317923,0.016714754096167173,0.030599521228426314,0.0013842838244943895
2023-03-26 00:00:00+00:00,1679788800000,27462.96,28194.4,27417.76,27968.05,49671.70353,0.008574866547617853,0.023465073781274697,0.0670115804765373,0.023571515012675515,0.01762500580209143,0.018845401685131807,0.024502621098716666,0.02811622752435483,-0.001220395883040376
2023-03-27 00:00:00+00:00,1679875200000,27968.05,28023.86,26508.14,27124.91,88039.46898,0.01346243129689047,0.0056117313153966,0.010239151137648107,0.030168177647768323,0.017005831257717628,0.019009447654114015,0.023575560697212276,0.025526619148361792,-0.0020036163963963877
2023-03-28 00:00:00+00:00,1679961600000,27124.9,27520.0,26631.78,27261.07,78602.44341,0.015354570971248855,0.04873526496360981,0.021121559116727386,0.07480180123930036,0.01749162849790164,0.024831071834716428,0.023856554230709006,0.030561932389099634,-0.007339443336814789
2023-03-29 00:00:00+00:00,1680048000000,27261.06,28650.0,27240.1,28348.6,89486.16008,0.13802696487115704,0.010282585097775106,0.03408865282617621,0.04087710964298211,0.034624322265933274,0.023333268699655314,0.02639342693030245,0.03566515005043883,0.01129105356627796
2023-03-30 00:00:00+00:00,1680134400000,28348.6,29184.68,27686.0,28028.53,98865.43256,0.005442470678584213,0.020481005123504738,0.02909624125071176,0.07507396522596532,0.03247720120253641,0.024246209624394954,0.02748036639344974,0.042180663979997014,0.008230991578141455
2023-03-31 00:00:00+00:00,1680220800000,28028.53,28656.69,27511.71,28465.36,78198.12139,0.09658805096999758,0.0064205454150396265,0.02796670356631992,0.060405677382489815,0.044719183801827836,0.022421596567030362,0.030051130712464673,0.04563801823385018,0.022297587234797474
2023-04-01 00:00:00+00:00,1680307200000,28465.36,28819.71,28220.27,28452.73,30238.44753,0.006556944718007144,0.004606604544430053,0.019565171845169912,0.018309169600009483,0.04057232857907188,0.017086115748718662,0.029869865745612945,0.04617248796445585,0.023486212830353216
2023-04-02 00:00:00+00:00,1680393600000,28452.74,28530.0,27856.43,28171.87,37365.65692,0.018436432203452518,0.036848994236758345,0.06490857574814674,0.053866033942964915,0.04198112367276254,0.018998104385216326,0.029569436498700006,0.05050027638306863,0.022983019287546216
2023-04-03 00:00:00+00:00,1680480000000,28171.87,28500.99,27200.24,27800.0,79180.01405,0.045333479197142826,0.006989083400245923,0.05382601216903513,0.08928336499090311,0.04653413051565574,0.019194868968766227,0.0357961309317553,0.058945303146373584,0.027339261546889513
2023-04-04 00:00:00+00:00,1680566400000,27800.0,28444.44,27662.79,28165.47,49722.55691,0.01239496910638986,0.00619082432788971,0.016140186738994037,0.03067342805582781,0.04611133024924731,0.01311709173509193,0.035084506306364824,0.05264124983444894,0.03299423851415538
2023-04-05 00:00:00+00:00,1680652800000,28165.47,28775.0,27805.1,28170.01,60737.64732,0.015014552344534074,0.02283558584058477,0.02205746900593412,0.07599109106583148,0.028538128459729743,0.014910377555493308,0.033365765760615944,0.05765753289485599,0.013627750904236435
2023-04-06 00:00:00+00:00,1680739200000,28170.01,28182.05,27711.0,28033.82,40118.94963,0.024981043817388072,0.0062488145422320935,0.02324043234548294,0.04220790347990255,0.03132935319384458,0.01287720747245436,0.032529221631297546,0.05296238121684703,0.018452145721390215
2023-04-07 00:00:00+00:00,1680825600000,28033.83,28100.0,27766.94,27906.33,24762.09387,0.026612841526972818,0.009116621807485544,0.0349680612194788,0.053611898522406845,0.021332894701983903,0.013262361242803777,0.033529415581748816,0.05199184137969231,0.008070533459180126
2023-04-08 00:00:00+00:00,1680912000000,27906.34,28154.99,27859.02,27938.38,19479.96735,0.04919155502781598,0.009122487929804827,0.057872796948261813,0.03653015736441977,0.02742355331767088,0.01390748744071446,0.03900193345361909,0.05459483963175093,0.01351606587695642
2023-04-09 00:00:00+00:00,1680998400000,27938.38,28530.0,27800.0,28323.76,32531.16101,0.013594766813184788,0.024548518478907936,0.024940042986418085,0.017586828609031078,0.026731886833346912,0.0121502766181644,0.03329214305908642,0.04941209601261753,0.014581610215182512
2023-04-10 00:00:00+00:00,1681084800000,28323.76,29770.0,28170.0,29637.34,67754.0622,0.028285719474418592,0.00202257457128018,0.00403490115859308,0.013321223784623672,0.024296492587243455,0.011440775356883578,0.026179127200451843,0.0385603615545776,0.012855717230359876
2023-04-11 00:00:00+00:00,1681171200000,29637.35,30550.0,29590.0,30200.42,67990.07621,0.03866937820481928,0.0031818035710481233,0.04866405870028146,0.009961314937208903,0.028049979601304797,0.011010915248763352,0.030825394623492902,0.03560148825191776,0.017039064352541447
2023-04-12 00:00:00+00:00,1681257600000,30200.43,30486.0,29637.4,29888.07,62049.48451,0.07517610464589472,0.00805332558163622,0.046517005019146934,0.0073194538214617,0.036644487072927744,0.008899163783199274,0.034319614053951876,0.025791254359864933,0.02774532328972847
2023-04-13 00:00:00+00:00,1681344000000,29888.07,30595.0,29854.59,30373.84,51934.11731,0.05422400051441698,0.015222122641140787,0.027162483265298413,0.06721241600043863,0.04082205231536045,0.01018106494018623,0.034879907042496945,0.02936332757708437,0.03064098737517422
2023-04-14 00:00:00+00:00,1681430400000,30373.84,31000.0,29966.0,30466.93,75984.19452,0.08068374670959501,0.027215897187124877,0.022505227918372794,0.017068355742048832,0.048546467341449344,0.012766675708706135,0.033099502285196085,0.024142821465604654,0.03577979163274321
2023-04-15 00:00:00+00:00,1681516800000,30466.93,30595.6,30202.0,30295.09,25429.81247,0.046804489782274035,0.010105781464820461,0.02557678417651909,0.027560097603054563,0.04820545802065763,0.012907146213708368,0.028485786174947125,0.0228613843568382,0.035298311806949256
2023-04-16 00:00:00+00:00,1681603200000,30295.1,30549.99,30120.0,30304.65,26431.99322,0.014012465144090389,0.047435164625191296,0.023972115564295824,0.04819589651391041,0.048265129210787,0.016176667091748847,0.028347510828929664,0.02723410834324953,0.03208846211903815
2023-04-17 00:00:00+00:00,1681689600000,30304.66,30316.06,29240.65,29430.27,56441.81127,0.05093936074020647,0.00620801235724377,0.010356361900145761,0.00606591249003632,0.051501363677328126,0.016774586775457935,0.029250576649151473,0.02619763530116562,0.03472677690187019
2023-04-18 00:00:00+00:00,1681776000000,29430.27,30485.0,29096.78,30380.01,62004.89434,0.05068945994777698,0.010313684723587317,0.012444532193452033,0.042626448457849575,0.053218518212036374,0.01779342694010639,0.02407635857674727,0.030864082946971433,0.035425091271929984
2023-04-19 00:00:00+00:00,1681862400000,30380.01,30413.53,28520.0,28797.1,86575.48656,0.07954867580386535,0.0018605368679345266,0.007966251610923741,0.04578432605909858,0.0538431712346036,0.016908742838149006,0.01856910808985824,0.03635906469520527,0.0369344283964546
2023-04-20 00:00:00+00:00,1681948800000,28797.1,29088.3,28010.0,28243.65,76879.09372,0.046458829707747354,0.008638810953258696,0.019518070849395927,0.005889812201591323,0.05273386111936508,0.015968269739880137,0.01747704917330074,0.02759869272394137,0.036765591379484944
2023-04-21 00:00:00+00:00,1682035200000,28243.65,28374.02,27125.0,27262.84,77684.7679,0.04022313641980868,0.004928069836265983,0.01301095144560041,0.051491990361379636,0.046953773935109896,0.01278429440404315,0.016120723962904687,0.0325163548124172,0.03416947953106675
2023-04-22 00:00:00+00:00,1682121600000,27262.84,27882.72,27140.35,27816.85,36023.69686,0.01745554918682799,0.020870218362021315,0.0701500437620173,0.010460198503642415,0.04276106813576046,0.014322071103643272,0.02248833247511872,0.03007351208392975,0.028438997032117184
